trip_id,mandi_id,destination_warehouse,departure_time,arrival_time,transit_hours,distance,distance_unit,vehicle_no,driver_id,distance_km,dep_dt,arr_dt,expected_transit_hours,delay_hours,is_delayed,mandi_name,district,state
TRP003304,MANDI043,WH-West,2026-04-07 02:28:23,07-Apr-2026 11:40:23,9.2,461.0,km,DL50 BC 6047,DRV333,461.0,2026-04-07 02:28:23,2026-04-07 11:40:23,11.2,0.0,False,Danapur Mandi,Agra,Uttar Pradesh
TRP001345,MANDI001,WH-South,08/07/2026,2026-07-09 04:48:59,13.9,693.6,km,UP 33 DF 6893,,693.6,2026-08-07 00:00:00,2026-07-09 04:48:59,16.4,0.0,False,Hyderabad Mandi,Ludhiana,Punjab
TRP009149,MANDI021,WH-Central,2026-05-01 14:30:04,2026-05-02T01:18:04,10.8,626.9,km,PB 49 AB 9062,DRV840,626.9,2026-05-01 14:30:04,2026-05-02 01:18:04,14.9,0.0,False,Guna Mandi,Ferozepur,Punjab
TRP001691,MANDI005,Export-Terminal,02-Jul-2026 01:02:58,2026-07-02 06:26:58,5.4,239.3,km,HR 92 CD 3463,DRV966,239.3,2026-07-02 01:02:58,2026-07-02 06:26:58,6.3,0.0,False,Bhilwara Grain Market,Amritsar,Punjab
TRP005823,MANDI033,WH-North,01-30-2026 02:15 PM,2026-01-31T12:57:12,22.7,908.9,km,RJ 59 BC 4991,DRV709,908.9,2026-01-30 14:15:00,2026-01-31 12:57:12,21.2,1.5,True,South Dumdum Grain Market,Ambala,Haryana
TRP007093,MANDI049,WH-North,2026-07-28 12:38:01,29-Jul-2026 03:38:01,15.0,758.0,km,UP 94 CD 3200,,758.0,2026-07-28 12:38:01,2026-07-29 03:38:01,17.8,0.0,False,Machilipatnam Mandi,Muzaffarnagar,Uttar Pradesh
TRP005049,MANDI021,WH-East,31-Mar-2026 13:45:30,2026-03-31 23:51:30,10.1,567.6,km,PB 55 BC 5687,DRV334,567.6,2026-03-31 13:45:30,2026-03-31 23:51:30,13.6,0.0,False,Guna Mandi,Ferozepur,Punjab
TRP002628,MANDI046,WH-North,13/03/2026,2026-03-14 03:44:38,19.5,838.8,km,UP30 BC 7542,DRV739,838.8,2026-03-13 00:00:00,2026-03-14 03:44:38,19.6,0.0,False,Baranagar Market,Muzaffarnagar,Uttar Pradesh
TRP003309,MANDI022,WH-South,24/04/2026,24-Apr-2026 16:06:51,15.4,654.3,km,,DRV962,654.3,2026-04-24 00:00:00,2026-04-24 16:06:51,15.5,0.0,False,Eluru APMC,Karnal,Haryana
TRP001505,MANDI020,WH-North,07/09/2026,2026-09-08 01:04:21,8.3,278.0635225,miles,DL 55 AB 3305,DRV701,447.5,2026-07-09 00:00:00,2026-09-08 01:04:21,10.9,0.0,False,Kadapa Mandi,Ferozepur,Punjab
TRP001807,MANDI035,Export-Terminal,02-28-2026 07:57 PM,01/03/2026 05:03,9.1,481.2 KM,,,DRV242,250.0,2026-02-28 19:57:00,2026-01-03 05:03:00,6.6,2.5,True,Guntakal Mandi,Ambala,Haryana
TRP006806,MANDI018,WH-South,24/04/2026 19:46,25/04/2026,13.2,727.2,km,PB 95 AB 4272,DRV644,727.2,2026-04-24 19:46:00,2026-04-25 00:00:00,17.2,0.0,False,Jaunpur Mandi,Moga,Punjab
TRP005867,MANDI015,WH-Central,30/06/2026 01:43,2026-06-30 05:55:05,4.2,223.0 KM,,HR22 CD 3181,DRV741,250.0,2026-06-30 01:43:00,2026-06-30 05:55:05,6.6,0.0,False,Amravati Grain Market,Bathinda,Punjab
TRP003792,MANDI016,WH-East,02-04-2026 06:34 AM,05-Feb-2026 01:22:49,18.8,1106.9,km,PB 62 BC 2803,DRV419,1106.9,2026-02-04 06:34:00,2026-02-05 01:22:49,25.6,0.0,False,Kulti APMC,Bathinda,Punjab
TRP005218,MANDI039,WH-West,2026-08-13 07:10:22,2026-08-13 18:04:22,10.9,444.4,km,PB 12 BC 8142,,444.4,2026-08-13 07:10:22,2026-08-13 18:04:22,10.9,0.0,False,Anand Grain Market,Kurukshetra,Haryana
TRP009900,MANDI001,WH-Central,03-17-2026 12:33 PM,18/03/2026,18.0,1015.3,km,,DRV493,1015.3,2026-03-17 12:33:00,2026-03-18 00:00:00,23.6,0.0,False,Hyderabad Mandi,Ludhiana,Punjab
TRP009369,MANDI003,WH-West,24/01/2026 13:55,25-Jan-2026 00:49:34,10.9,459.0,km,HR92 DF 1298,,459.0,2026-01-24 13:55:00,2026-01-25 00:49:34,11.2,0.0,False,Vijayawada Mandi,Ludhiana,Punjab
TRP008606,MANDI022,Export-Terminal,2026-08-06T00:11:15,,4.3,173.9 KM,,UP47 AB 7202,,250.0,2026-08-06 00:11:15,,6.6,0.0,False,Eluru APMC,Karnal,Haryana
TRP006138,MANDI019,WH-Central,08-09-2026 03:50 PM,,9.5,477.8,km,PB 85 BC 7371,DRV452,477.8,2026-08-09 15:50:00,,11.6,0.0,False,Karimnagar Grain Market,Moga,Punjab
TRP008865,MANDI024,Export-Terminal,05/07/2026 18:41,05/07/2026,5.0,291.3,km,RJ 99 AB 7378,DRV347,291.3,2026-05-07 18:41:00,2026-05-07 00:00:00,7.5,0.0,False,Jaipur Mandi,Karnal,Haryana
TRP001849,MANDI051,WH-West,2026-04-01 07:48:26,2026-04-01T14:12:26,6.4,343.8,km,PB 13 AB 5986,DRV672,343.8,2026-04-01 07:48:26,2026-04-01 14:12:26,8.6,0.0,False,Gulbarga Market,Saharanpur,Uttar Pradesh
TRP004513,MANDI011,WH-West,2026-08-09 01:08:58,2026-08-09T10:38:58,9.5,484.2 KM,,DL 47 BC 6782,,250.0,2026-08-09 01:08:58,2026-08-09 10:38:58,6.6,2.9,True,Arrah Mandi,Patiala,Punjab
TRP002432,MANDI046,Export-Terminal,20/01/2026 12:59,2026-01-20T15:17:15,2.3,130.3,km,,DRV919,130.3,2026-01-20 12:59:00,2026-01-20 15:17:15,3.9,0.0,False,Baranagar Market,Muzaffarnagar,Uttar Pradesh
TRP004661,MANDI020,WH-East,2026-07-15T08:21:22,15/07/2026 23:09,14.8,843.0,km,RJ 30 DF 9194,DRV788,843.0,2026-07-15 08:21:22,2026-07-15 23:09:00,19.7,0.0,False,Kadapa Mandi,Ferozepur,Punjab
TRP007424,MANDI033,Export-Terminal,15/01/2026 17:38,01-16-2026 04:02 PM,22.4,1294.1,km,,,1294.1,2026-01-15 17:38:00,2026-01-16 16:02:00,29.8,0.0,False,South Dumdum Grain Market,Ambala,Haryana
TRP006095,MANDI025,WH-East,2026-06-28 00:14:37,2026-06-28 08:50:37,8.6,259.1738441,miles,,DRV167,417.1,2026-06-28 00:14:37,2026-06-28 08:50:37,10.3,0.0,False,Dindigul APMC,Karnal,Haryana
TRP009752,MANDI015,WH-Central,2026-02-02 23:16:12,03/02/2026 06:46,11.6,425.7,km,UP 35 BC 8151,DRV424,425.7,2026-02-02 23:16:12,2026-03-02 06:46:00,10.5,1.1,True,Amravati Grain Market,Bathinda,Punjab
TRP000143,MANDI023,Export-Terminal,02-07-2026 07:45 AM,02-08-2026 04:39 AM,20.9,1094.4,km,DL 17 BC 6650,,1094.4,2026-02-07 07:45:00,2026-02-08 04:39:00,25.3,0.0,False,Panihati APMC,Karnal,Haryana
TRP009113,MANDI037,Export-Terminal,2026-02-15T00:25:05,,17.1,817.9,km,HR 21 BC 1115,DRV964,817.9,2026-02-15 00:25:05,,19.2,0.0,False,Jorhat Grain Market,Kurukshetra,Haryana
TRP006040,MANDI001,WH-West,03-07-2026 02:12 PM,2026-03-07T17:00:49,2.8,139.6,km,DL 38 CD 7324,DRV921,139.6,2026-03-07 14:12:00,2026-03-07 17:00:49,4.1,0.0,False,Hyderabad Mandi,Ludhiana,Punjab
TRP005291,MANDI020,WH-East,2026-05-31 01:36:16,31/05/2026,8.1,467.9,km,DL80 DF 2490,DRV810,467.9,2026-05-31 01:36:16,2026-05-31 00:00:00,11.4,0.0,False,Kadapa Mandi,Ferozepur,Punjab
TRP008084,MANDI002,Export-Terminal,29-Jun-2026 13:27:49,30/06/2026 12:39,23.2,1143.6,km,DL39 DF 1554,DRV569,1143.6,2026-06-29 13:27:49,2026-06-30 12:39:00,26.4,0.0,False,Solapur Mandi,Ludhiana,Punjab
TRP003410,MANDI020,WH-Central,06-01-2026 02:08 PM,02-Jun-2026 02:32:30,12.4,348.0298971,miles,RJ 47 BC 6815,DRV874,560.1,2026-06-01 14:08:00,2026-06-02 02:32:30,13.4,0.0,False,Kadapa Mandi,Ferozepur,Punjab
TRP001118,MANDI008,WH-North,2026-08-20T04:34:03,,24.0,1249.2,km,PB 65 AB 8780,DRV910,1249.2,2026-08-20 04:34:03,,28.8,0.0,False,Bijapur Market,Amritsar,Punjab
TRP001757,MANDI023,Export-Terminal,15/03/2026,16-Mar-2026 07:19:25,18.5,847.4,km,RJ 94 DF 1790,DRV204,847.4,2026-03-15 00:00:00,2026-03-16 07:19:25,19.8,0.0,False,Panihati APMC,Karnal,Haryana
TRP000498,MANDI041,WH-Central,25/08/2026 18:33,2026-08-26T07:45:40,13.2,405.19602910000003,miles,DL67 CD 7601,DRV149,652.1,2026-08-25 18:33:00,2026-08-26 07:45:40,15.5,0.0,False,Gurgaon Grain Market,Fatehabad,Haryana
TRP007753,MANDI053,WH-Central,01-Jul-2026 00:50:28,,10.4,576.2,km,DL 60 CD 2417,DRV297,576.2,2026-07-01 00:50:28,,13.8,0.0,False,Panihati Market,Saharanpur,Uttar Pradesh
TRP000871,MANDI046,Export-Terminal,09-05-2026 02:07 AM,05/09/2026 19:01,16.9,997.3,km,RJ 33 AB 1830,DRV589,997.3,2026-09-05 02:07:00,2026-05-09 19:01:00,23.2,0.0,False,Baranagar Market,Muzaffarnagar,Uttar Pradesh
TRP003358,MANDI031,WH-West,05-Aug-2026 18:39:44,06-Aug-2026 03:39:44,9.0,493.0,km,PB 26 CD 6852,DRV906,493.0,2026-08-05 18:39:44,2026-08-06 03:39:44,12.0,0.0,False,Nangloi Jat Mandi,Sirsa,Haryana
TRP000913,MANDI037,WH-Central,2026-01-29 12:51:17,30/01/2026 04:45,15.9,533.136318,miles,,DRV722,858.0,2026-01-29 12:51:17,2026-01-30 04:45:00,20.1,0.0,False,Jorhat Grain Market,Kurukshetra,Haryana
TRP000722,MANDI013,WH-West,17/05/2026 07:01,2026-05-17T23:37:00,16.6,448.3813136,miles,HR 29 AB 3943,,721.6,2026-05-17 07:01:00,2026-05-17 23:37:00,17.0,0.0,False,Aurangabad Market,Patiala,Punjab
TRP002806,MANDI056,WH-North,03-24-2026 06:30 AM,24-Mar-2026 14:12:23,7.7,386.7,km,RJ18 BC 7614,DRV247,386.7,2026-03-24 06:30:00,2026-03-24 14:12:23,9.6,0.0,False,Bilaspur Mandi,Bareilly,Uttar Pradesh
TRP004909,MANDI006,WH-West,2026-07-27T11:17:57,27/07/2026,12.3,662.2,km,DL 29 CD 8728,DRV527,662.2,2026-07-27 11:17:57,2026-07-27 00:00:00,15.7,0.0,False,Kochi Mandi,Amritsar,Punjab
TRP000887,MANDI049,WH-East,2026-03-09 18:24:32,10/03/2026 14:30,20.1,1201.1,km,RJ 76 AB 2630,DRV512,1201.1,2026-03-09 18:24:32,2026-10-03 14:30:00,27.7,0.0,False,Machilipatnam Mandi,Muzaffarnagar,Uttar Pradesh
TRP009979,MANDI011,Export-Terminal,12/04/2026 12:32,12/04/2026,5.0,249.8,km,UP 90 AB 3455,DRV738,249.8,2026-12-04 12:32:00,2026-12-04 00:00:00,6.6,0.0,False,Arrah Mandi,Patiala,Punjab
TRP007183,MANDI036,Export-Terminal,16/02/2026 20:19,2026-02-17 14:43:26,18.4,881.5,km,PB 23 AB 6087,DRV514,881.5,2026-02-16 20:19:00,2026-02-17 14:43:26,20.6,0.0,False,Mysore Grain Market,Kurukshetra,Haryana
TRP007809,MANDI048,WH-Central,09-07-2026 08:54 AM,09-07-2026 11:48 AM,2.9,123.9,km,PB 89 CD 4420,,123.9,2026-09-07 08:54:00,2026-09-07 11:48:00,3.8,0.0,False,Chittoor Mandi,Muzaffarnagar,Uttar Pradesh
TRP001521,MANDI006,WH-West,2026-01-18 12:59:44,,18.7,1059.5,km,UP 45 CD 7816,DRV967,1059.5,2026-01-18 12:59:44,,24.5,0.0,False,Kochi Mandi,Amritsar,Punjab
TRP009038,MANDI025,WH-East,2026-01-23 07:00:35,2026-01-23T15:12:35,8.2,435.4 KM,,,DRV377,250.0,2026-01-23 07:00:35,2026-01-23 15:12:35,6.6,1.6,True,Dindigul APMC,Karnal,Haryana
TRP002747,MANDI015,WH-West,02/02/2026 20:03,03/02/2026,7.8,450.5,km,RJ 10 DF 5641,DRV312,450.5,2026-02-02 20:03:00,2026-03-02 00:00:00,11.0,0.0,False,Amravati Grain Market,Bathinda,Punjab
TRP006190,MANDI018,WH-East,24/07/2026 09:59,2026-07-24 15:11:42,5.2,244.2,km,PB 44 DF 9123,DRV843,244.2,2026-07-24 09:59:00,2026-07-24 15:11:42,6.4,0.0,False,Jaunpur Mandi,Moga,Punjab
TRP008474,MANDI055,WH-North,07/04/2026 12:17,2026-04-07 14:47:49,2.5,135.0,km,DL 49 CD 5156,DRV520,135.0,2026-07-04 12:17:00,2026-04-07 14:47:49,4.0,0.0,False,Chandigarh APMC,Bareilly,Uttar Pradesh
TRP000315,MANDI034,WH-West,2026-02-01T13:56:20,2026-02-02T13:20:20,23.4,705.0075366,miles,PB 40 BC 2201,DRV858,1134.6,2026-02-01 13:56:20,2026-02-02 13:20:20,26.2,0.0,False,Ludhiana Grain Market,Ambala,Haryana
TRP001800,MANDI003,WH-North,27/03/2026 23:04,2026-03-28T09:34:05,10.5,593.7 KM,,PB 81 BC 5600,DRV288,250.0,2026-03-27 23:04:00,2026-03-28 09:34:05,6.6,3.9,True,Vijayawada Mandi,Ludhiana,Punjab
TRP000328,MANDI028,WH-Central,2026-02-02 23:24:04,03/02/2026,15.3,831.6,km,HR 99 AB 1018,DRV383,831.6,2026-02-02 23:24:04,2026-03-02 00:00:00,19.5,0.0,False,Machilipatnam APMC,Hisar,Haryana
TRP006157,MANDI027,WH-West,2026-08-20T02:02:17,08-20-2026 09:56 AM,7.9,349.7,km,,DRV478,349.7,2026-08-20 02:02:17,2026-08-20 09:56:00,8.8,0.0,False,Kochi APMC,Hisar,Haryana
TRP004205,MANDI025,WH-East,2026-09-01T15:44:20,,15.4,877.0,km,UP 17 AB 7543,DRV904,877.0,2026-09-01 15:44:20,,20.5,0.0,False,Dindigul APMC,Karnal,Haryana
TRP005448,MANDI023,WH-West,2026-05-14T18:12:26,05-15-2026 12:24 PM,18.2,821.5,km,RJ 14 BC 9105,DRV697,821.5,2026-05-14 18:12:26,2026-05-15 12:24:00,19.3,0.0,False,Panihati APMC,Karnal,Haryana
TRP003130,MANDI021,WH-East,07-29-2026 05:51 PM,30-Jul-2026 00:15:57,6.4,298.3,km,,DRV271,298.3,2026-07-29 17:51:00,2026-07-30 00:15:57,7.6,0.0,False,Guna Mandi,Ferozepur,Punjab
TRP007478,MANDI049,WH-Central,2026-04-14 13:28:53,04-15-2026 04:52 AM,15.4,800.8,km,DL 72 BC 3046,DRV545,800.8,2026-04-14 13:28:53,2026-04-15 04:52:00,18.8,0.0,False,Machilipatnam Mandi,Muzaffarnagar,Uttar Pradesh
TRP008063,MANDI006,WH-West,2026-03-24 15:26:09,24/03/2026 17:32,2.1,84.4 KM,,RJ 94 AB 7543,DRV840,250.0,2026-03-24 15:26:09,2026-03-24 17:32:00,6.6,0.0,False,Kochi Mandi,Amritsar,Punjab
TRP003969,MANDI010,WH-West,01-Feb-2026 12:57:47,02-Feb-2026 07:51:47,18.9,1089.0,km,HR 45 BC 3450,DRV652,1089.0,2026-02-01 12:57:47,2026-02-02 07:51:47,25.2,0.0,False,Dhule APMC,Jalandhar,Punjab
TRP006339,MANDI015,Export-Terminal,04-Sep-2026 11:04:16,2026-09-05 08:58:16,21.9,888.8,km,UP 50 AB 2568,DRV494,888.8,2026-09-04 11:04:16,2026-09-05 08:58:16,20.8,1.1,True,Amravati Grain Market,Bathinda,Punjab
TRP006018,MANDI046,WH-Central,02-20-2026 12:35 PM,2026-02-21T01:59:05,13.4,792.0,km,UP 76 DF 7138,,792.0,2026-02-20 12:35:00,2026-02-21 01:59:05,18.6,0.0,False,Baranagar Market,Muzaffarnagar,Uttar Pradesh
TRP001974,MANDI050,WH-North,2026-05-23 15:25:27,2026-05-24T07:01:27,15.6,850.7,km,,DRV836,850.7,2026-05-23 15:25:27,2026-05-24 07:01:27,19.9,0.0,False,Durg Market,Muzaffarnagar,Uttar Pradesh
TRP000337,MANDI005,Export-Terminal,11-Apr-2026 04:10:21,2026-04-11 07:16:21,3.1,148.9,km,HR 96 DF 9304,DRV413,148.9,2026-04-11 04:10:21,2026-04-11 07:16:21,4.3,0.0,False,Bhilwara Grain Market,Amritsar,Punjab
TRP002765,MANDI057,WH-North,17-Apr-2026 17:18:42,04-17-2026 11:24 PM,6.1,300.0,km,HR 13 CD 6595,DRV996,300.0,2026-04-17 17:18:42,2026-04-17 23:24:00,7.7,0.0,False,Gorakhpur APMC,Bareilly,Uttar Pradesh
TRP008260,MANDI023,WH-North,08-Feb-2026 04:36:20,02-08-2026 08:36 PM,16.0,909.2,km,DL 46 DF 5337,DRV272,909.2,2026-02-08 04:36:20,2026-02-08 20:36:00,21.2,0.0,False,Panihati APMC,Karnal,Haryana
TRP000276,MANDI047,WH-Central,13/05/2026,2026-05-13T11:13:46,2.1,59.5894789,miles,HR 90 AB 8575,DRV119,95.9,2026-05-13 00:00:00,2026-05-13 11:13:46,3.1,0.0,False,Orai Market,Muzaffarnagar,Uttar Pradesh
TRP002986,MANDI053,WH-Central,22/01/2026,01-23-2026 10:02 AM,12.0,665.3,km,UP 61 BC 2982,DRV789,665.3,2026-01-22 00:00:00,2026-01-23 10:02:00,15.8,0.0,False,Panihati Market,Saharanpur,Uttar Pradesh
TRP006308,MANDI007,WH-South,19/04/2026 02:44,2026-04-20T01:38:22,22.9,1290.9,km,PB 15 BC 4099,DRV717,1290.9,2026-04-19 02:44:00,2026-04-20 01:38:22,29.7,0.0,False,Nashik Mandi,Amritsar,Punjab
TRP006380,MANDI004,WH-Central,27/02/2026,02-28-2026 05:08 AM,11.7,604.7,km,PB32 BC 9441,DRV999,604.7,2026-02-27 00:00:00,2026-02-28 05:08:00,14.4,0.0,False,Khandwa Grain Market,Ludhiana,Punjab
TRP003478,MANDI054,WH-East,2026-05-06T18:18:44,07/05/2026,6.5,287.8,km,HR 77 BC 4602,DRV668,287.8,2026-05-06 18:18:44,2026-07-05 00:00:00,7.4,0.0,False,Nangloi Jat Grain Market,Saharanpur,Uttar Pradesh
TRP006502,MANDI051,WH-East,02-09-2026 12:21 PM,10/02/2026 06:39,18.3,1042.6,km,,DRV610,1042.6,2026-02-09 12:21:00,2026-10-02 06:39:00,24.2,0.0,False,Gulbarga Market,Saharanpur,Uttar Pradesh
TRP003559,MANDI035,WH-South,2026-06-18T04:55:18,18-Jun-2026 21:19:18,16.4,962.8,km,RJ 63 DF 6404,,962.8,2026-06-18 04:55:18,2026-06-18 21:19:18,22.4,0.0,False,Guntakal Mandi,Ambala,Haryana
TRP002810,MANDI036,WH-West,2026-02-27 17:30:54,2026-02-28 11:18:54,17.8,749.4,km,DL 14 BC 3961,DRV238,749.4,2026-02-27 17:30:54,2026-02-28 11:18:54,17.7,0.1,False,Mysore Grain Market,Kurukshetra,Haryana
TRP009478,MANDI045,Export-Terminal,02-11-2026 12:04 AM,2026-02-11T12:58:44,12.9,520.7 KM,,DL 25 CD 9590,DRV684,250.0,2026-02-11 00:04:00,2026-02-11 12:58:44,6.6,6.3,True,Farrukhabad Mandi,Meerut,Uttar Pradesh
TRP004862,MANDI035,Export-Terminal,2026-02-21 00:13:59,21/02/2026 13:55,13.7,757.3,km,PB 53 CD 8595,DRV246,757.3,2026-02-21 00:13:59,2026-02-21 13:55:00,17.8,0.0,False,Guntakal Mandi,Ambala,Haryana
TRP007182,MANDI030,WH-Central,04-04-2026 10:02 PM,2026-04-05T08:32:05,10.5,331.812114,miles,PB 91 AB 1116,DRV658,534.0,2026-04-04 22:02:00,2026-04-05 08:32:05,12.9,0.0,False,Patiala APMC,Sirsa,Haryana
TRP005247,MANDI052,WH-East,2026-07-27 06:54:26,,15.4,792.0,km,PB 54 BC 9646,,792.0,2026-07-27 06:54:26,,18.6,0.0,False,Kakinada APMC,Saharanpur,Uttar Pradesh
TRP003417,MANDI034,WH-West,2026-05-21 15:04:53,,18.7,1001.1,km,UP23 AB 4973,DRV100,1001.1,2026-05-21 15:04:53,,23.2,0.0,False,Ludhiana Grain Market,Ambala,Haryana
TRP000308,MANDI054,Export-Terminal,27/02/2026 11:37,28-Feb-2026 10:31:39,22.9,989.1,km,RJ 16 AB 6051,DRV800,989.1,2026-02-27 11:37:00,2026-02-28 10:31:39,23.0,0.0,False,Nangloi Jat Grain Market,Saharanpur,Uttar Pradesh
TRP003909,MANDI003,WH-East,2026-05-14 04:54:00,14/05/2026 09:54,5.0,239.7,km,,,239.7,2026-05-14 04:54:00,2026-05-14 09:54:00,6.3,0.0,False,Vijayawada Mandi,Ludhiana,Punjab
TRP007685,MANDI043,WH-West,2026-03-31 11:31:25,2026-04-01T05:07:25,17.6,876.7,km,UP 49 CD 6774,DRV248,876.7,2026-03-31 11:31:25,2026-04-01 05:07:25,20.5,0.0,False,Danapur Mandi,Agra,Uttar Pradesh
TRP000349,MANDI018,Export-Terminal,2026-08-18 03:02:40,2026-08-18T07:56:40,4.9,233.0,km,DL 22 AB 2762,DRV317,233.0,2026-08-18 03:02:40,2026-08-18 07:56:40,6.2,0.0,False,Jaunpur Mandi,Moga,Punjab
TRP000827,MANDI050,WH-Central,2026-05-14 16:49:26,2026-05-15 03:25:26,10.6,569.4,km,PB 68 DF 7067,DRV862,569.4,2026-05-14 16:49:26,2026-05-15 03:25:26,13.7,0.0,False,Durg Market,Muzaffarnagar,Uttar Pradesh
TRP005297,MANDI045,WH-Central,2026-03-17 03:15:49,03-17-2026 11:21 AM,8.1,329.2,km,HR 12 BC 4059,DRV805,329.2,2026-03-17 03:15:49,2026-03-17 11:21:00,8.3,0.0,False,Farrukhabad Mandi,Meerut,Uttar Pradesh
TRP009893,MANDI019,Export-Terminal,08-19-2026 09:48 AM,19-Aug-2026 23:18:53,13.5,727.4,km,HR 42 BC 8002,DRV178,727.4,2026-08-19 09:48:00,2026-08-19 23:18:53,17.2,0.0,False,Karimnagar Grain Market,Moga,Punjab
TRP004483,MANDI009,WH-North,2026-07-01 04:14:49,2026-07-01T20:50:49,16.6,853.4,km,DL 90 CD 9639,DRV290,853.4,2026-07-01 04:14:49,2026-07-01 20:50:49,20.0,0.0,False,Jamshedpur APMC,Jalandhar,Punjab
TRP007172,MANDI013,WH-East,2026-04-02T01:35:35,02/04/2026,14.1,767.6,km,HR 29 CD 8215,DRV440,767.6,2026-04-02 01:35:35,2026-02-04 00:00:00,18.1,0.0,False,Aurangabad Market,Patiala,Punjab
TRP003683,MANDI010,WH-East,30-Mar-2026 15:43:59,30/03/2026 23:49,8.1,421.8,km,PB 95 DF 8443,DRV359,421.8,2026-03-30 15:43:59,2026-03-30 23:49:00,10.4,0.0,False,Dhule APMC,Jalandhar,Punjab
TRP006409,MANDI050,WH-South,04-29-2026 07:16 AM,04-29-2026 03:10 PM,7.9,394.7,km,HR 62 DF 9810,DRV114,394.7,2026-04-29 07:16:00,2026-04-29 15:10:00,9.8,0.0,False,Durg Market,Muzaffarnagar,Uttar Pradesh
TRP008722,MANDI012,WH-North,2026-07-31 19:31:10,08-01-2026 06:55 PM,23.4,1313.4,km,RJ 76 DF 8391,DRV659,1313.4,2026-07-31 19:31:10,2026-08-01 18:55:00,30.2,0.0,False,Gaya Grain Market,Patiala,Punjab
TRP002054,MANDI035,WH-East,2026-06-04 03:05:07,06-04-2026 12:05 PM,9.0,524.5,km,,,524.5,2026-06-04 03:05:07,2026-06-04 12:05:00,12.7,0.0,False,Guntakal Mandi,Ambala,Haryana
TRP000072,MANDI029,WH-South,2026-07-22T00:20:05,2026-07-22 17:02:05,16.7,857.2,km,DL 85 DF 4744,DRV122,857.2,2026-07-22 00:20:05,2026-07-22 17:02:05,20.0,0.0,False,Asansol Grain Market,Sirsa,Haryana
TRP007916,MANDI005,WH-South,17/06/2026,2026-06-17T23:51:59,15.0,754.1,km,DL 75 AB 4908,DRV742,754.1,2026-06-17 00:00:00,2026-06-17 23:51:59,17.8,0.0,False,Bhilwara Grain Market,Amritsar,Punjab
TRP007636,MANDI042,WH-South,2026-03-02 16:32:22,,7.5,390.4,km,PB37 AB 6161,,390.4,2026-03-02 16:32:22,,9.7,0.0,False,Erode Mandi,Fatehabad,Haryana
TRP006849,MANDI024,Export-Terminal,03/03/2026,03-04-2026 08:15 AM,10.0,517.9,km,PB 37 AB 1258,,517.9,2026-03-03 00:00:00,2026-03-04 08:15:00,12.5,0.0,False,Jaipur Mandi,Karnal,Haryana
TRP009103,MANDI038,WH-North,08-30-2026 12:50 AM,30/08/2026,7.5,310.4 KM,,UP43 CD 4024,DRV238,250.0,2026-08-30 00:50:00,2026-08-30 00:00:00,6.6,0.9,False,Jalandhar Mandi,Kurukshetra,Haryana
TRP005357,MANDI055,WH-North,12/06/2026 05:13,13/06/2026 04:37,23.4,1403.6,km,DL 56 CD 6158,DRV262,1403.6,2026-12-06 05:13:00,2026-06-13 04:37:00,32.2,0.0,False,Chandigarh APMC,Bareilly,Uttar Pradesh
TRP001667,MANDI046,Export-Terminal,04-02-2026 10:29 AM,03/04/2026 09:59,23.5,1326.7,km,RJ 40 DF 4317,DRV523,1326.7,2026-04-02 10:29:00,2026-03-04 09:59:00,30.5,0.0,False,Baranagar Market,Muzaffarnagar,Uttar Pradesh
TRP007965,MANDI041,WH-West,2026-08-23 13:11:51,08-24-2026 09:59 AM,20.8,1019.8,km,DL 37 DF 3574,DRV704,1019.8,2026-08-23 13:11:51,2026-08-24 09:59:00,23.7,0.0,False,Gurgaon Grain Market,Fatehabad,Haryana
TRP007059,MANDI038,WH-East,2026-02-05T18:44:55,,11.5,498.5,km,,DRV564,498.5,2026-02-05 18:44:55,,12.1,0.0,False,Jalandhar Mandi,Kurukshetra,Haryana
TRP002689,MANDI022,WH-North,14/03/2026,2026-03-15T00:02:25,10.8,440.1,km,HR 56 DF 4819,DRV208,440.1,2026-03-14 00:00:00,2026-03-15 00:02:25,10.8,0.0,False,Eluru APMC,Karnal,Haryana
TRP001446,MANDI004,WH-Central,04-08-2026 10:05 PM,2026-04-09 16:17:03,18.2,728.9,km,,DRV934,728.9,2026-04-08 22:05:00,2026-04-09 16:17:03,17.2,1.0,False,Khandwa Grain Market,Ludhiana,Punjab
TRP005715,MANDI052,WH-Central,14/01/2026,2026-01-15T06:51:19,10.7,435.1,km,RJ73 DF 7323,DRV227,435.1,2026-01-14 00:00:00,2026-01-15 06:51:19,10.7,0.0,False,Kakinada APMC,Saharanpur,Uttar Pradesh
TRP007530,MANDI025,WH-North,04-May-2026 18:24:33,04/05/2026,3.8,181.8,km,RJ 60 DF 2731,DRV593,181.8,2026-05-04 18:24:33,2026-04-05 00:00:00,5.0,0.0,False,Dindigul APMC,Karnal,Haryana
TRP001696,MANDI046,WH-North,13/08/2026 04:30,08-14-2026 04:06 AM,23.6,1026.3,km,,DRV209,1026.3,2026-08-13 04:30:00,2026-08-14 04:06:00,23.8,0.0,False,Baranagar Market,Muzaffarnagar,Uttar Pradesh
TRP002893,MANDI023,WH-West,15/03/2026 21:47,16/03/2026 19:53,22.1,961.3,km,HR 31 BC 2324,DRV483,961.3,2026-03-15 21:47:00,2026-03-16 19:53:00,22.4,0.0,False,Panihati APMC,Karnal,Haryana
