arrival_id,date,mandi_id,crop_name,variety,arrival_quantity,unit,farmer_count,arrival_qtl,date_dt,date_str,mandi_name,district,state
ARR0008944,2026/04/13,MANDI053,Maize,Local,39.418,T,5,394.18,2026-04-13,2026-04-13,Panihati Market,Saharanpur,Uttar Pradesh
ARR0022802,2026/04/13,MANDI048,Sugarcane,,372.25,Quintals,50,372.25,2026-04-13,2026-04-13,Chittoor Mandi,Muzaffarnagar,Uttar Pradesh
ARR0010240,13/04/2026,MANDI040,Rice,PBW-343,480.16,quintal,77,480.16,2026-04-13,2026-04-13,Jodhpur Market,Fatehabad,Haryana
ARR0015135,13-Apr-2026,MANDI026,Maize,Local,34.079,tonnes,120,340.79,2026-04-13,2026-04-13,Tadipatri Mandi,Hisar,Haryana
ARR0023652,2026-04-13,MANDI032,Sugarcane,Pusa-1121,"36,080.0 KG",,138,36.0,2026-04-13,2026-04-13,Chapra Grain Market,Ambala,Haryana
ARR0007972,13/04/2026,MANDI017,Maize,Pusa-1121,-293.48,KG,125,2.93,2026-04-13,2026-04-13,Parbhani Market,Patiala,Punjab
ARR0003391,13-Apr-2026,MANDI021,Mustard,Premium,30445.0,KGS,128,304.45,2026-04-13,2026-04-13,Guna Mandi,Ferozepur,Punjab
ARR0006707,2026-04-13,MANDI028,Mustard,Hybrid,6038.0,Kilo,144,60.38,2026-04-13,2026-04-13,Machilipatnam APMC,Hisar,Haryana
ARR0013596,13.04.2026,MANDI051,Sugarcane,Local,18.235,MT,60,182.35,2026-04-13,2026-04-13,Gulbarga Market,Saharanpur,Uttar Pradesh
ARR0016811,13.04.2026,MANDI021,Cotton,,25995.0,KGS,149,259.95,2026-04-13,2026-04-13,Guna Mandi,Ferozepur,Punjab
ARR0012796,2026-04-13,MANDI003,Mustard,HD-2967,40.357,T,112,403.57,2026-04-13,2026-04-13,Vijayawada Mandi,Ludhiana,Punjab
ARR0017685,14/04/2026,MANDI046,Sugarcane,Local,-215.12,KG,54,2.15,2026-04-14,2026-04-14,Baranagar Market,Muzaffarnagar,Uttar Pradesh
ARR0000068,2026/04/14,MANDI046,Rice,HD-2967,37344.0,KG,16,373.44,2026-04-14,2026-04-14,Baranagar Market,Muzaffarnagar,Uttar Pradesh
ARR0002253,14/04/2026,MANDI030,Wheat,Premium,379.61,Q,100,379.61,2026-04-14,2026-04-14,Patiala APMC,Sirsa,Haryana
ARR0023877,14.04.2026,MANDI006,Wheat,Pusa-1121,33.888,MT,60,338.88,2026-04-14,2026-04-14,Kochi Mandi,Amritsar,Punjab
ARR0003899,14.04.2026,MANDI001,Maize,Hybrid,40.076,T,38,400.76,2026-04-14,2026-04-14,Hyderabad Mandi,Ludhiana,Punjab
ARR0013538,14/04/2026,MANDI046,Sugarcane,Pusa-1121,26.026999999999997,tonnes,65,260.27,2026-04-14,2026-04-14,Baranagar Market,Muzaffarnagar,Uttar Pradesh
ARR0019683,2026/04/14,MANDI025,Cotton,Pusa-1121,5339.0,KG,32,53.39,2026-04-14,2026-04-14,Dindigul APMC,Karnal,Haryana
ARR0007784,04-14-2026,MANDI003,Maize,Hybrid,114.76,Q,131,114.76,2026-04-14,2026-04-14,Vijayawada Mandi,Ludhiana,Punjab
ARR0020646,2026/04/14,MANDI045,Rice,PBW-343,39220.0,KG,50,392.2,2026-04-14,2026-04-14,Farrukhabad Mandi,Meerut,Uttar Pradesh
ARR0015413,14.04.2026,MANDI013,Maize,Hybrid,"12,169.0 KG",,117,12.0,2026-04-14,2026-04-14,Aurangabad Market,Patiala,Punjab
ARR0023994,14/04/2026,MANDI001,Rice,Premium,42.421,T,108,424.21,2026-04-14,2026-04-14,Hyderabad Mandi,Ludhiana,Punjab
ARR0014999,2026-04-14,MANDI048,Cotton,Local,454.84 qtl,,102,454.84,2026-04-14,2026-04-14,Chittoor Mandi,Muzaffarnagar,Uttar Pradesh
ARR0016507,14/04/2026,MANDI022,Rice,Pusa-1121,6.827,T,34,68.27,2026-04-14,2026-04-14,Eluru APMC,Karnal,Haryana
ARR0003998,2026-04-14,MANDI049,Maize,Pusa-1121,26597.000000000004,KG,50,265.97,2026-04-14,2026-04-14,Machilipatnam Mandi,Muzaffarnagar,Uttar Pradesh
ARR0010220,2026/04/14,MANDI011,Maize,HD-2967,18.115000000000002,tonnes,11,181.15,2026-04-14,2026-04-14,Arrah Mandi,Patiala,Punjab
ARR0024973,2026-04-14,MANDI005,Mustard,PBW-343,13.884,T,91,138.84,2026-04-14,2026-04-14,Bhilwara Grain Market,Amritsar,Punjab
ARR0021319,14-Apr-2026,MANDI057,Wheat,,-351.56,Qtl,71,351.56,2026-04-14,2026-04-14,Gorakhpur APMC,Bareilly,Uttar Pradesh
ARR0021130,14-Apr-2026,MANDI010,Mustard,,-425.71,Qtl,76,425.71,2026-04-14,2026-04-14,Dhule APMC,Jalandhar,Punjab
ARR0008454,2026/04/14,MANDI051,Cotton,PBW-343,"27,760.000000000004 KG",,50,27.0,2026-04-14,2026-04-14,Gulbarga Market,Saharanpur,Uttar Pradesh
ARR0006479,14-Apr-2026,MANDI035,Mustard,HD-2967,37866.0,Kilo,80,378.66,2026-04-14,2026-04-14,Guntakal Mandi,Ambala,Haryana
ARR0007904,14/04/2026,MANDI033,Rice,Local,9279.0,Kilo,112,92.79,2026-04-14,2026-04-14,South Dumdum Grain Market,Ambala,Haryana
ARR0014657,14/04/2026,MANDI023,Sugarcane,Local,301.57 qtl,,50,301.57,2026-04-14,2026-04-14,Panihati APMC,Karnal,Haryana
ARR0007176,14.04.2026,MANDI050,Sugarcane,,3068.0,Kilo,50,30.68,2026-04-14,2026-04-14,Durg Market,Muzaffarnagar,Uttar Pradesh
ARR0021822,2026/04/14,MANDI001,Mustard,Premium,24.75,Qtl,79,24.75,2026-04-14,2026-04-14,Hyderabad Mandi,Ludhiana,Punjab
ARR0019305,14.04.2026,MANDI054,Rice,Local,375.81,Q,102,375.81,2026-04-14,2026-04-14,Nangloi Jat Grain Market,Saharanpur,Uttar Pradesh
ARR0017262,04-14-2026,MANDI046,Mustard,Pusa-1121,45.79,MT,102,457.9,2026-04-14,2026-04-14,Baranagar Market,Muzaffarnagar,Uttar Pradesh
ARR0023290,14.04.2026,MANDI056,Maize,Hybrid,326.78 qtl,,68,326.78,2026-04-14,2026-04-14,Bilaspur Mandi,Bareilly,Uttar Pradesh
ARR0018049,2026/04/14,MANDI053,Cotton,Pusa-1121,26558.0,Kgs,51,265.58,2026-04-14,2026-04-14,Panihati Market,Saharanpur,Uttar Pradesh
ARR0012648,14/04/2026,MANDI025,Sugarcane,,19.279,Tonnes,77,192.79,2026-04-14,2026-04-14,Dindigul APMC,Karnal,Haryana
ARR0005232,14.04.2026,MANDI056,Cotton,HD-2967,46840.0,Kgs,81,468.4,2026-04-14,2026-04-14,Bilaspur Mandi,Bareilly,Uttar Pradesh
ARR0024206,2026-04-14,MANDI051,Mustard,HD-2967,289.11,qtl,108,289.11,2026-04-14,2026-04-14,Gulbarga Market,Saharanpur,Uttar Pradesh
ARR0017166,14.04.2026,MANDI005,Mustard,,14.466999999999999,T,50,144.67,2026-04-14,2026-04-14,Bhilwara Grain Market,Amritsar,Punjab
ARR0001425,2026/04/14,MANDI010,Wheat,PBW-343,24.966,MT,69,249.66,2026-04-14,2026-04-14,Dhule APMC,Jalandhar,Punjab
ARR0000560,14/04/2026,MANDI043,Maize,Hybrid,326.56,Q,84,326.56,2026-04-14,2026-04-14,Danapur Mandi,Agra,Uttar Pradesh
ARR0018436,04-14-2026,MANDI033,Mustard,HD-2967,49.513999999999996,MT,13,495.14,2026-04-14,2026-04-14,South Dumdum Grain Market,Ambala,Haryana
ARR0000762,2026/04/14,MANDI049,Cotton,Pusa-1121,24964.0,kg,104,249.64,2026-04-14,2026-04-14,Machilipatnam Mandi,Muzaffarnagar,Uttar Pradesh
ARR0019737,2026/04/14,MANDI026,Cotton,Pusa-1121,38386.0,Kilo,63,383.86,2026-04-14,2026-04-14,Tadipatri Mandi,Hisar,Haryana
ARR0006469,14/04/2026,MANDI017,Maize,HD-2967,1264.0,KG,50,12.64,2026-04-14,2026-04-14,Parbhani Market,Patiala,Punjab
ARR0002814,14.04.2026,MANDI036,Cotton,Hybrid,43.325,tonnes,126,433.25,2026-04-14,2026-04-14,Mysore Grain Market,Kurukshetra,Haryana
ARR0019543,04-14-2026,MANDI015,Maize,HD-2967,412.41 qtl,,62,412.41,2026-04-14,2026-04-14,Amravati Grain Market,Bathinda,Punjab
ARR0024259,2026-04-14,MANDI016,Mustard,Pusa-1121,1.1,T,86,11.0,2026-04-14,2026-04-14,Kulti APMC,Bathinda,Punjab
ARR0003297,14/04/2026,MANDI007,Sugarcane,HD-2967,35.848,tonnes,110,358.48,2026-04-14,2026-04-14,Nashik Mandi,Amritsar,Punjab
ARR0005954,14-Apr-2026,MANDI010,Mustard,,30114.999999999996,KG,60,301.15,2026-04-14,2026-04-14,Dhule APMC,Jalandhar,Punjab
ARR0014366,14.04.2026,MANDI044,Rice,Hybrid,18.962,MT,89,189.62,2026-04-14,2026-04-14,Dehri Mandi,Agra,Uttar Pradesh
ARR0003281,14-Apr-2026,MANDI051,Sugarcane,,"41,668.0 KG",,66,41.0,2026-04-14,2026-04-14,Gulbarga Market,Saharanpur,Uttar Pradesh
ARR0017081,14/04/2026,MANDI012,Wheat,Premium,422.44,Quintals,79,422.44,2026-04-14,2026-04-14,Gaya Grain Market,Patiala,Punjab
ARR0006726,14/04/2026,MANDI032,Sugarcane,HD-2967,74.0,Quintals,50,74.0,2026-04-14,2026-04-14,Chapra Grain Market,Ambala,Haryana
ARR0001367,14.04.2026,MANDI055,Sugarcane,HD-2967,19739.0,KGS,30,197.39,2026-04-14,2026-04-14,Chandigarh APMC,Bareilly,Uttar Pradesh
ARR0008355,2026-04-14,MANDI013,Rice,Premium,224.87,Quintals,44,224.87,2026-04-14,2026-04-14,Aurangabad Market,Patiala,Punjab
ARR0006062,2026-04-14,MANDI049,Sugarcane,HD-2967,17996.0,Kilo,148,179.96,2026-04-14,2026-04-14,Machilipatnam Mandi,Muzaffarnagar,Uttar Pradesh
ARR0012094,04-14-2026,MANDI021,Cotton,Local,225.92,Quintals,31,225.92,2026-04-14,2026-04-14,Guna Mandi,Ferozepur,Punjab
ARR0009187,2026-04-14,MANDI023,Maize,PBW-343,351.56 qtl,,142,351.56,2026-04-14,2026-04-14,Panihati APMC,Karnal,Haryana
ARR0021339,04-14-2026,MANDI054,Cotton,Premium,30.863999999999997,T,32,308.64,2026-04-14,2026-04-14,Nangloi Jat Grain Market,Saharanpur,Uttar Pradesh
ARR0000037,2026/04/14,MANDI043,Rice,Local,44.99,Quintals,82,44.99,2026-04-14,2026-04-14,Danapur Mandi,Agra,Uttar Pradesh
ARR0001528,14-Apr-2026,MANDI032,Rice,Pusa-1121,"7,905.0 KG",,73,7.0,2026-04-14,2026-04-14,Chapra Grain Market,Ambala,Haryana
ARR0018274,14/04/2026,MANDI043,Mustard,Local,352.16 qtl,,44,352.16,2026-04-14,2026-04-14,Danapur Mandi,Agra,Uttar Pradesh
ARR0010717,14/04/2026,MANDI029,Maize,PBW-343,443.66,Qtl,50,443.66,2026-04-14,2026-04-14,Asansol Grain Market,Sirsa,Haryana
ARR0003491,14/04/2026,MANDI027,Mustard,Pusa-1121,8513.0,KG,78,85.13,2026-04-14,2026-04-14,Kochi APMC,Hisar,Haryana
ARR0016553,14-Apr-2026,MANDI049,Rice,,156.04 qtl,,116,156.04,2026-04-14,2026-04-14,Machilipatnam Mandi,Muzaffarnagar,Uttar Pradesh
ARR0021335,14-Apr-2026,MANDI005,Wheat,HD-2967,38.794,MT,41,387.94,2026-04-14,2026-04-14,Bhilwara Grain Market,Amritsar,Punjab
ARR0019996,2026-04-14,MANDI043,Rice,,4.258,MT,88,42.58,2026-04-14,2026-04-14,Danapur Mandi,Agra,Uttar Pradesh
ARR0011130,2026-04-14,MANDI038,Mustard,PBW-343,444.21,Q,97,444.21,2026-04-14,2026-04-14,Jalandhar Mandi,Kurukshetra,Haryana
ARR0017034,04-14-2026,MANDI044,Sugarcane,Hybrid,424.62,quintal,50,424.62,2026-04-14,2026-04-14,Dehri Mandi,Agra,Uttar Pradesh
ARR0016151,14/04/2026,MANDI033,Mustard,,10002.0,KGS,50,100.02,2026-04-14,2026-04-14,South Dumdum Grain Market,Ambala,Haryana
ARR0015045,14.04.2026,MANDI025,Maize,HD-2967,99.13 qtl,,50,99.13,2026-04-14,2026-04-14,Dindigul APMC,Karnal,Haryana
ARR0001877,04-14-2026,MANDI019,Maize,PBW-343,4811.0,kg,70,48.11,2026-04-14,2026-04-14,Karimnagar Grain Market,Moga,Punjab
ARR0001740,2026-04-14,MANDI037,Maize,Premium,482.03,Q,50,482.03,2026-04-14,2026-04-14,Jorhat Grain Market,Kurukshetra,Haryana
ARR0015072,14.04.2026,MANDI046,Cotton,,67.3,Q,109,67.3,2026-04-14,2026-04-14,Baranagar Market,Muzaffarnagar,Uttar Pradesh
ARR0010316,2026-04-14,MANDI036,Mustard,Hybrid,345.46,quintal,132,345.46,2026-04-14,2026-04-14,Mysore Grain Market,Kurukshetra,Haryana
ARR0012599,2026-04-14,MANDI015,Rice,Local,3372.9999999999995,KG,46,33.73,2026-04-14,2026-04-14,Amravati Grain Market,Bathinda,Punjab
ARR0006705,14.04.2026,MANDI009,Wheat,Pusa-1121,307.16,quintal,31,307.16,2026-04-14,2026-04-14,Jamshedpur APMC,Jalandhar,Punjab
ARR0002351,14/04/2026,MANDI011,Cotton,PBW-343,320.17,qtl,32,320.17,2026-04-14,2026-04-14,Arrah Mandi,Patiala,Punjab
ARR0007427,14.04.2026,MANDI038,Wheat,PBW-343,58.7 qtl,,50,58.7,2026-04-14,2026-04-14,Jalandhar Mandi,Kurukshetra,Haryana
ARR0023540,14/04/2026,MANDI040,Rice,Pusa-1121,180.51 qtl,,104,180.51,2026-04-14,2026-04-14,Jodhpur Market,Fatehabad,Haryana
ARR0022609,04-14-2026,MANDI050,Mustard,Local,28064.999999999996,Kgs,22,280.65,2026-04-14,2026-04-14,Durg Market,Muzaffarnagar,Uttar Pradesh
ARR0022841,14-Apr-2026,MANDI036,Wheat,Local,"25,614.0 KG",,109,25.0,2026-04-14,2026-04-14,Mysore Grain Market,Kurukshetra,Haryana
ARR0022653,04-14-2026,MANDI030,Mustard,Premium,161.66,qtl,87,161.66,2026-04-14,2026-04-14,Patiala APMC,Sirsa,Haryana
ARR0014898,2026-04-14,MANDI050,Mustard,,"41,470.0 KG",,30,41.0,2026-04-14,2026-04-14,Durg Market,Muzaffarnagar,Uttar Pradesh
ARR0013829,14/04/2026,MANDI006,Wheat,Premium,"40,170.0 KG",,45,40.0,2026-04-14,2026-04-14,Kochi Mandi,Amritsar,Punjab
ARR0016914,04-14-2026,MANDI041,Mustard,Hybrid,368.13 qtl,,86,368.13,2026-04-14,2026-04-14,Gurgaon Grain Market,Fatehabad,Haryana
ARR0023535,14.04.2026,MANDI057,Rice,,32594.0,KG,39,325.94,2026-04-14,2026-04-14,Gorakhpur APMC,Bareilly,Uttar Pradesh
ARR0023767,2026/04/14,MANDI024,Wheat,Premium,28.3,Quintals,28,28.3,2026-04-14,2026-04-14,Jaipur Mandi,Karnal,Haryana
ARR0010481,2026-04-14,MANDI049,Rice,Pusa-1121,6938.0,kg,33,69.38,2026-04-14,2026-04-14,Machilipatnam Mandi,Muzaffarnagar,Uttar Pradesh
ARR0018299,04-14-2026,MANDI051,Cotton,Hybrid,24349.0,KGS,6,243.49,2026-04-14,2026-04-14,Gulbarga Market,Saharanpur,Uttar Pradesh
ARR0011651,14/04/2026,MANDI017,Mustard,PBW-343,325.17,quintal,17,325.17,2026-04-14,2026-04-14,Parbhani Market,Patiala,Punjab
ARR0002874,2026/04/14,MANDI026,Cotton,Local,45.108999999999995,T,38,451.09,2026-04-14,2026-04-14,Tadipatri Mandi,Hisar,Haryana
ARR0008658,14-Apr-2026,MANDI009,Maize,PBW-343,"32,292.0 KG",,66,32.0,2026-04-14,2026-04-14,Jamshedpur APMC,Jalandhar,Punjab
ARR0016451,14/04/2026,MANDI042,Sugarcane,Local,89.11,quintal,94,89.11,2026-04-14,2026-04-14,Erode Mandi,Fatehabad,Haryana
ARR0019928,14/04/2026,MANDI040,Cotton,Premium,10562.0,kg,117,105.62,2026-04-14,2026-04-14,Jodhpur Market,Fatehabad,Haryana
ARR0002443,14.04.2026,MANDI013,Sugarcane,Hybrid,400.62,Quintals,142,400.62,2026-04-14,2026-04-14,Aurangabad Market,Patiala,Punjab
ARR0016533,2026-04-14,MANDI020,Wheat,,188.72,Quintals,98,188.72,2026-04-14,2026-04-14,Kadapa Mandi,Ferozepur,Punjab
ARR0002570,2026-04-14,MANDI021,Maize,PBW-343,286.16 qtl,,28,286.16,2026-04-14,2026-04-14,Guna Mandi,Ferozepur,Punjab
ARR0002801,14-Apr-2026,MANDI057,Sugarcane,,492.25,Quintals,124,492.25,2026-04-14,2026-04-14,Gorakhpur APMC,Bareilly,Uttar Pradesh
ARR0002493,14-Apr-2026,MANDI006,Rice,Local,-115.25,KG,63,1.15,2026-04-14,2026-04-14,Kochi Mandi,Amritsar,Punjab
ARR0010113,2026/04/14,MANDI032,Cotton,Local,179.81,Q,140,179.81,2026-04-14,2026-04-14,Chapra Grain Market,Ambala,Haryana
ARR0012721,2026-04-14,MANDI003,Maize,Local,41987.0,kg,58,419.87,2026-04-14,2026-04-14,Vijayawada Mandi,Ludhiana,Punjab
ARR0009961,04-14-2026,MANDI034,Wheat,HD-2967,"44,933.0 KG",,143,44.0,2026-04-14,2026-04-14,Ludhiana Grain Market,Ambala,Haryana
ARR0001616,04-14-2026,MANDI014,Wheat,Local,"28,745.0 KG",,101,28.0,2026-04-14,2026-04-14,Bathinda Grain Market,Patiala,Punjab
ARR0011592,14/04/2026,MANDI002,Mustard,,25.802,T,50,258.02,2026-04-14,2026-04-14,Solapur Mandi,Ludhiana,Punjab
ARR0018932,2026-04-14,MANDI050,Mustard,HD-2967,9015.0,KGS,43,90.15,2026-04-14,2026-04-14,Durg Market,Muzaffarnagar,Uttar Pradesh
ARR0010975,14.04.2026,MANDI012,Mustard,,44.52,Quintals,74,44.52,2026-04-14,2026-04-14,Gaya Grain Market,Patiala,Punjab
ARR0013750,04-14-2026,MANDI022,Maize,,417.26,qtl,50,417.26,2026-04-14,2026-04-14,Eluru APMC,Karnal,Haryana
ARR0014902,2026/04/14,MANDI051,Wheat,HD-2967,322.66,qtl,12,322.66,2026-04-14,2026-04-14,Gulbarga Market,Saharanpur,Uttar Pradesh
ARR0014706,14-Apr-2026,MANDI039,Rice,Premium,149.2,quintal,126,149.2,2026-04-14,2026-04-14,Anand Grain Market,Kurukshetra,Haryana
ARR0016577,14/04/2026,MANDI009,Rice,Hybrid,166.63,Quintals,107,166.63,2026-04-14,2026-04-14,Jamshedpur APMC,Jalandhar,Punjab
ARR0008064,14-Apr-2026,MANDI042,Wheat,Pusa-1121,12.675,tonnes,37,126.75,2026-04-14,2026-04-14,Erode Mandi,Fatehabad,Haryana
ARR0000252,2026/04/14,MANDI048,Maize,Local,155.73,quintal,80,155.73,2026-04-14,2026-04-14,Chittoor Mandi,Muzaffarnagar,Uttar Pradesh
ARR0000839,04-14-2026,MANDI041,Cotton,PBW-343,107.63,Q,54,107.63,2026-04-14,2026-04-14,Gurgaon Grain Market,Fatehabad,Haryana
ARR0018151,04-15-2026,MANDI018,Cotton,Local,164.84,quintal,88,164.84,2026-04-15,2026-04-15,Jaunpur Mandi,Moga,Punjab
ARR0011131,2026-04-15,MANDI010,Mustard,HD-2967,351.46 qtl,,50,351.46,2026-04-15,2026-04-15,Dhule APMC,Jalandhar,Punjab
ARR0022524,15/04/2026,MANDI006,Maize,HD-2967,"35,039.0 KG",,60,35.0,2026-04-15,2026-04-15,Kochi Mandi,Amritsar,Punjab
ARR0023842,2026-04-15,MANDI029,Wheat,,24232.0,KGS,126,242.32,2026-04-15,2026-04-15,Asansol Grain Market,Sirsa,Haryana
ARR0004005,2026/04/15,MANDI019,Wheat,Local,2.261,Tonnes,39,22.61,2026-04-15,2026-04-15,Karimnagar Grain Market,Moga,Punjab
ARR0013315,04-15-2026,MANDI020,Rice,Local,34725.0,kg,19,347.25,2026-04-15,2026-04-15,Kadapa Mandi,Ferozepur,Punjab
,15/04/2026,MANDI020,Cotton,Hybrid,28782.0,KGS,70,287.82,2026-04-15,2026-04-15,Kadapa Mandi,Ferozepur,Punjab
ARR0003635,2026/04/15,MANDI025,Sugarcane,Hybrid,-305.12,KG,14,3.05,2026-04-15,2026-04-15,Dindigul APMC,Karnal,Haryana
ARR0011347,2026-04-15,MANDI054,Rice,PBW-343,169.57,Quintals,41,169.57,2026-04-15,2026-04-15,Nangloi Jat Grain Market,Saharanpur,Uttar Pradesh
ARR0003779,15/04/2026,MANDI032,Rice,Local,219.6,Quintals,24,219.6,2026-04-15,2026-04-15,Chapra Grain Market,Ambala,Haryana
ARR0003388,15-Apr-2026,MANDI026,Sugarcane,PBW-343,248.54,quintal,50,248.54,2026-04-15,2026-04-15,Tadipatri Mandi,Hisar,Haryana
,04-15-2026,MANDI029,Wheat,PBW-343,49.91 qtl,,50,49.91,2026-04-15,2026-04-15,Asansol Grain Market,Sirsa,Haryana
ARR0018162,2026/04/15,MANDI001,Mustard,PBW-343,46215.0,Kgs,94,462.15,2026-04-15,2026-04-15,Hyderabad Mandi,Ludhiana,Punjab
ARR0011837,15.04.2026,MANDI021,Maize,HD-2967,183.35,quintal,23,183.35,2026-04-15,2026-04-15,Guna Mandi,Ferozepur,Punjab
ARR0012333,15/04/2026,MANDI007,Wheat,Pusa-1121,"49,391.0 KG",,104,49.0,2026-04-15,2026-04-15,Nashik Mandi,Amritsar,Punjab
ARR0015691,2026/04/15,MANDI045,Rice,HD-2967,49.643,T,7,496.43,2026-04-15,2026-04-15,Farrukhabad Mandi,Meerut,Uttar Pradesh
ARR0018094,2026-04-15,MANDI026,Cotton,Hybrid,"21,658.0 KG",,49,21.0,2026-04-15,2026-04-15,Tadipatri Mandi,Hisar,Haryana
ARR0015692,04-15-2026,MANDI021,Cotton,PBW-343,324.32,Qtl,138,324.32,2026-04-15,2026-04-15,Guna Mandi,Ferozepur,Punjab
ARR0003916,2026/04/15,MANDI014,Maize,HD-2967,42.71,Tonnes,47,427.1,2026-04-15,2026-04-15,Bathinda Grain Market,Patiala,Punjab
ARR0005591,2026-04-15,MANDI048,Cotton,PBW-343,226.36 qtl,,50,226.36,2026-04-15,2026-04-15,Chittoor Mandi,Muzaffarnagar,Uttar Pradesh
ARR0024368,15/04/2026,MANDI007,Maize,Hybrid,13.084999999999999,Tonnes,11,130.85,2026-04-15,2026-04-15,Nashik Mandi,Amritsar,Punjab
ARR0024645,2026-04-15,MANDI045,Cotton,Premium,17670.0,Kgs,47,176.7,2026-04-15,2026-04-15,Farrukhabad Mandi,Meerut,Uttar Pradesh
ARR0016026,2026-04-15,MANDI012,Rice,Pusa-1121,27042.0,KGS,52,270.42,2026-04-15,2026-04-15,Gaya Grain Market,Patiala,Punjab
ARR0009812,15.04.2026,MANDI029,Maize,PBW-343,-179.22,KG,26,1.79,2026-04-15,2026-04-15,Asansol Grain Market,Sirsa,Haryana
ARR0000852,15.04.2026,MANDI036,Rice,Pusa-1121,46.318,Tonnes,36,463.18,2026-04-15,2026-04-15,Mysore Grain Market,Kurukshetra,Haryana
ARR0008833,15.04.2026,MANDI055,Rice,,-439.64,Qtl,56,439.64,2026-04-15,2026-04-15,Chandigarh APMC,Bareilly,Uttar Pradesh
ARR0000982,15.04.2026,MANDI055,Sugarcane,HD-2967,388.97,quintal,50,388.97,2026-04-15,2026-04-15,Chandigarh APMC,Bareilly,Uttar Pradesh
ARR0005572,15/04/2026,MANDI018,Sugarcane,Premium,335.2,Q,91,335.2,2026-04-15,2026-04-15,Jaunpur Mandi,Moga,Punjab
ARR0009315,2026/04/15,MANDI011,Rice,,76.41 qtl,,96,76.41,2026-04-15,2026-04-15,Arrah Mandi,Patiala,Punjab
ARR0011855,15.04.2026,MANDI050,Sugarcane,,36.79 qtl,,13,36.79,2026-04-15,2026-04-15,Durg Market,Muzaffarnagar,Uttar Pradesh
ARR0013171,15.04.2026,MANDI014,Mustard,HD-2967,414.49,Q,36,414.49,2026-04-15,2026-04-15,Bathinda Grain Market,Patiala,Punjab
ARR0004827,15-Apr-2026,MANDI014,Wheat,Premium,5.157,Tonnes,28,51.57,2026-04-15,2026-04-15,Bathinda Grain Market,Patiala,Punjab
ARR0014766,2026/04/15,MANDI045,Maize,Local,343.61,Quintals,75,343.61,2026-04-15,2026-04-15,Farrukhabad Mandi,Meerut,Uttar Pradesh
ARR0017212,2026-04-15,MANDI056,Maize,HD-2967,13077.000000000002,KG,56,130.77,2026-04-15,2026-04-15,Bilaspur Mandi,Bareilly,Uttar Pradesh
ARR0012078,15.04.2026,MANDI001,Rice,PBW-343,340.5,quintal,72,340.5,2026-04-15,2026-04-15,Hyderabad Mandi,Ludhiana,Punjab
ARR0012407,15/04/2026,MANDI040,Rice,,25.64,Quintals,112,25.64,2026-04-15,2026-04-15,Jodhpur Market,Fatehabad,Haryana
ARR0014992,15-Apr-2026,MANDI038,Wheat,Local,315.47,Quintals,103,315.47,2026-04-15,2026-04-15,Jalandhar Mandi,Kurukshetra,Haryana
ARR0005994,2026-04-15,MANDI026,Cotton,HD-2967,"18,526.0 KG",,81,18.0,2026-04-15,2026-04-15,Tadipatri Mandi,Hisar,Haryana
ARR0011347,2026-04-15,MANDI054,Rice,PBW-343,169.57,Quintals,41,169.57,2026-04-15,2026-04-15,Nangloi Jat Grain Market,Saharanpur,Uttar Pradesh
ARR0007728,15.04.2026,MANDI023,Wheat,Premium,391.76 qtl,,132,391.76,2026-04-15,2026-04-15,Panihati APMC,Karnal,Haryana
ARR0002889,15.04.2026,MANDI027,Wheat,,64.55,Q,149,64.55,2026-04-15,2026-04-15,Kochi APMC,Hisar,Haryana
ARR0004965,15-Apr-2026,MANDI032,Rice,PBW-343,235.5,qtl,135,235.5,2026-04-15,2026-04-15,Chapra Grain Market,Ambala,Haryana
ARR0001750,2026/04/15,MANDI023,Maize,Hybrid,42.48,quintal,100,42.48,2026-04-15,2026-04-15,Panihati APMC,Karnal,Haryana
ARR0012858,15/04/2026,MANDI047,Mustard,Local,287.89,Q,13,287.89,2026-04-15,2026-04-15,Orai Market,Muzaffarnagar,Uttar Pradesh
,15/04/2026,MANDI051,Cotton,PBW-343,"11,808.0 KG",,42,11.0,2026-04-15,2026-04-15,Gulbarga Market,Saharanpur,Uttar Pradesh
ARR0014400,2026/04/15,MANDI033,Wheat,Hybrid,3180.0,KG,31,31.8,2026-04-15,2026-04-15,South Dumdum Grain Market,Ambala,Haryana
ARR0001299,15-Apr-2026,MANDI009,Sugarcane,HD-2967,429.51,quintal,69,429.51,2026-04-15,2026-04-15,Jamshedpur APMC,Jalandhar,Punjab
ARR0002700,15/04/2026,MANDI008,Maize,PBW-343,20353.0,KGS,31,203.53,2026-04-15,2026-04-15,Bijapur Market,Amritsar,Punjab
ARR0017354,15/04/2026,MANDI023,Rice,Hybrid,26.660000000000004,tonnes,50,266.6,2026-04-15,2026-04-15,Panihati APMC,Karnal,Haryana
ARR0003928,15-Apr-2026,MANDI031,Sugarcane,HD-2967,367.17,Quintals,74,367.17,2026-04-15,2026-04-15,Nangloi Jat Mandi,Sirsa,Haryana
ARR0020883,15-Apr-2026,MANDI037,Mustard,,268.31,Q,140,268.31,2026-04-15,2026-04-15,Jorhat Grain Market,Kurukshetra,Haryana
ARR0017246,15/04/2026,MANDI013,Rice,Premium,270.32,Q,137,270.32,2026-04-15,2026-04-15,Aurangabad Market,Patiala,Punjab
